id,base_id,names,base_names,phones,base_phones,websites,base_websites,addresses,base_addresses,categories,base_categories,confidence,base_confidence,label,notes
08f28de8b291171e037d00b748edc418,1125899912911929,"{""primary"":""Sonei Jewellers""}","{""primary"":""Sonei Jewellers""}","[""+16045748049""]","[""6045748049""]","[""http://soneijewellers.ca/""]","[""https://soneijewellers.ca/""]","[{""freeform"":""8430 128 St"",""locality"":""Surrey"",""postcode"":""V3W 4G3"",""region"":""BC"",""country"":""CA""}]","[{""freeform"":""Unit - 23 8430 128 St"",""locality"":""Surrey"",""region"":""BC"",""country"":""CA"",""postcode"":""V3W 4G3""}]","{""primary"":""jewelry_store""}","{""primary"":""jewelry_store"",""alternate"":[""retail""]}",0.9877528662420382,0.77,,
08f2a16d922a3a1b03f3a923ef742786,4f3c1fd9e4b03de4cfbe063d,"{""primary"":""Subway""}","{""primary"":""Subway"",""common"":{},""rules"":[]}","[""6077467354""]",[null],"[""https://restaurants.subway.com/united-states/ny/delhi/54-elm-street?utm_source=yxt-bing&utm_medium=local&utm_term=acq&utm_content=40430&utm_campaign=evergreen-2020&y_source=1_MTQ5MDQyNTAtNDgzLWxvY2F0aW9uLndlYnNpdGU%3D""]","[""http://subway.com""]","[{""freeform"":""54 Elm Street"",""locality"":""Delhi"",""postcode"":""13753"",""region"":""NY"",""country"":""US""}]","[{""freeform"":""Kingston St."",""locality"":""Delhi"",""region"":""NY"",""country"":""US"",""postcode"":""13753""}]","{""primary"":""sandwich_shop"",""alternate"":[""restaurant""]}","{""primary"":""Dining and Drinking > Restaurant > Sandwich Spot"",""alternate"":[""Dining and Drinking > Restaurant > Fast Food Restaurant""]}",0.77,1.0,,
08fbe184e32632a503fa980d1ab35e1a,d170f73043b64bc80d7aec91,"{""primary"":""Kempsey Skip Bins""}","{""primary"":""Kempsey Skips & Scrap Metal"",""common"":{},""rules"":[]}","[""+61412596583""]","[""0412 596 583""]",,"[""http://www.ecometalrecyclers.com.au""]","[{""freeform"":""9 Akubra Pl"",""locality"":""South Kempsey"",""postcode"":""2440"",""region"":""NSW"",""country"":""AU""}]","[{""freeform"":""9-11 Akubra Pl"",""locality"":""Kempsey"",""region"":""NSW"",""country"":""AU"",""postcode"":""2440""}]","{""primary"":""garbage_collection_service"",""alternate"":[""contractor"",""public_service_and_government""]}","{""primary"":""Business and Professional Services > Home Improvement Service"",""alternate"":[""Business and Professional Services > Metals Supplier"",""Retail > Furniture and Home Store > Housewares Store""]}",0.8650306748466258,1.0,,
08f2a33d337235160341eb36de1b0940,3da01fc24f4440472b16cdd0,"{""primary"":""Junior Bruins Hockey Camps""}","{""primary"":""Junior Bruins Hockey"",""common"":{},""rules"":[]}","[""+15088201600""]","[""(508) 624-9191""]","[""http://www.bostonjuniorbruins.com/""]","[""http://www.bostonjuniorbruins.com""]","[{""freeform"":""121 Donald Lynch Blvd"",""locality"":""Marlborough"",""postcode"":""01752-4723"",""region"":""MA"",""country"":""US""}]","[{""freeform"":""121 Donald Lynch Blvd"",""locality"":""Marlborough"",""region"":""MA"",""country"":""US"",""postcode"":""01752""}]","{""primary"":""sports_club_and_league"",""alternate"":[""active_life""]}","{""primary"":""Sports and Recreation > Sports Club"",""alternate"":[]}",0.28686635944700467,1.0,,
08f3956260b9e14003feca2bf0764d0c,1407374887472291,"{""primary"":""Norauto España""}","{""primary"":""Norauto""}","[""+34966803254""]","[""966803254""]","[""https://centro.norauto.es/alacant/finestrat/c-rei-jaume-i-n-9""]","[""http://centro.norauto.es/centre/alicante-finestrat-benidorm/358""]","[{""freeform"":""Carrer del Rei Jaume I, 9"",""locality"":""Finestrat"",""postcode"":""03509"",""country"":""ES""}]","[{""freeform"":""Calle Rei Jaume I 9"",""locality"":""Alicante"",""region"":""Alacant"",""country"":""ES"",""postcode"":""03509""}]","{""primary"":""automotive_repair"",""alternate"":[""car_dealer"",""automotive_parts_and_accessories""]}","{""primary"":""brake_service_and_repair"",""alternate"":[""auto_body_shop"",""tire_shop"",""automotive"",""retail""]}",0.9962614185921548,0.77,,
08fbe0e2492734ca03900a655bf5d9be,844424934990105,"{""primary"":""Bed Bath N Table""}","{""primary"":""Bed Bath N' Table Winston Hills""}","[""+61298380024""]","[""0298380024""]","[""http://www.bedbathntable.com.au/""]","[""https://www.bedbathntable.com.au/locator/bed-bath-n-table-winston-hills""]","[{""freeform"":""56 Caroline Chisholm Dr"",""locality"":""Sydney"",""postcode"":""2153"",""region"":""NSW"",""country"":""AU""}]","[{""freeform"":""Shop 56 Winston Hills Mall (Shop 56), Caroline Chisholm Drive"",""locality"":""Winston Hills"",""region"":""New South Wales"",""country"":""AU"",""postcode"":""2153""}]","{""primary"":""home_goods_store"",""alternate"":[""furniture_store""]}","{""primary"":""home_goods_store"",""alternate"":[""retail""]}",0.9918379237288135,0.77,,
08f27527aece236803bcbd89eabdbc1d,1970324838611989,"{""primary"":""Westminster Apartments""}","{""primary"":""Westminster Apartments""}","[""+17637573848""]","[""7637573848""]","[""http://www.westminsterapartmentliving.com/""]","[""""]","[{""freeform"":""12861 Central Ave NE"",""locality"":""Blaine"",""postcode"":""55434-2464"",""region"":""MN"",""country"":""US""}]","[{""freeform"":""12861 Central Ave NE"",""locality"":""Blaine"",""region"":""MN"",""country"":""US"",""postcode"":""55434""}]","{""primary"":""landmark_and_historical_building"",""alternate"":[""accommodation"",""real_estate""]}","{""primary"":""online_shop"",""alternate"":[""apartments"",""retail""]}",0.9803712632594022,0.77,,
08f29a1d69b0b8da034c4f6acaa03eaf,53cebf45498eb0c102bf3c4f,"{""primary"":""Instyle Nails and Spa""}","{""primary"":""Instyle nails"",""common"":{},""rules"":[]}","[""+13103606888""]","[""(310) 360-6888""]","[""http://www.instyle-nails.com""]","[""http://www.instyle-nails.com""]","[{""freeform"":""8539 W Sunset Blvd"",""locality"":""West Hollywood"",""postcode"":""90069-2334"",""region"":""CA"",""country"":""US""}]","[{""freeform"":""Sunset Blvd"",""locality"":""Los Angeles"",""region"":""CA"",""country"":""US""}]","{""primary"":""spas"",""alternate"":[""beauty_and_spa"",""nail_salon""]}","{""primary"":""Business and Professional Services > Health and Beauty Service > Nail Salon"",""alternate"":[]}",0.9544061302681992,1.0,,
08f2b9bc2ad9c8a503865f53d38bd727,1970324838820957,"{""primary"":""Digital Marketing Reputation Agency""}","{""primary"":""Digital Marketing Reputation Agency""}","[""+16478479141""]","[""4168317879""]","[""https://shor.by/manifestationempower""]","[""https://digital-marketing-reputation-agency.business.site/""]","[{""freeform"":""477 Wilson Heights Blvd"",""locality"":""Toronto"",""postcode"":""M3H 2V4"",""region"":""ON"",""country"":""CA""}]","[{""freeform"":""477 Wilson Heights Blvd"",""locality"":""North York"",""region"":""ON"",""country"":""CA"",""postcode"":""M3H 2V4""}]","{""primary"":""marketing_agency"",""alternate"":[""advertising_agency"",""social_media_agency""]}","{""primary"":""advertising_agency"",""alternate"":[""marketing_agency"",""web_designer"",""e_commerce_service""]}",0.9803712632594022,0.77,,
562949961114758,562949961114925,"{""primary"":""WEISSER RING e.V. - Außenstelle Schaumburg""}","{""primary"":""WEISSER RING e.V. - Außenstelle Delmenhorst""}","[""015155164711""]","[""0511799997""]","[""https://schaumburg-niedersachsen.weisser-ring.de/""]","[""https://delmenhorst-niedersachsen.weisser-ring.de/""]","[{""freeform"":""Georgswall 3"",""locality"":""Hannover"",""region"":""Lower Saxony"",""country"":""DE"",""postcode"":""30159""}]","[{""freeform"":""Georgswall 3"",""locality"":""Hannover"",""region"":""Lower Saxony"",""country"":""DE"",""postcode"":""30159""}]","{""primary"":""organization"",""alternate"":[""active_life""]}","{""primary"":""organization"",""alternate"":[""active_life""]}",0.77,0.77,,
08f44130db3a2bab0321a1c4bc288f42,4fd9fa48121db0da6c7c06c8,"{""primary"":""Sienna at Lake Vista""}","{""primary"":""Sienna at Vista Lake"",""common"":{},""rules"":[]}","[""2399361998""]","[""(239) 936-1998""]","[""""]","[""http://www.siennaatvistalake.com""]","[{""freeform"":""3621 Winkler Ave"",""locality"":""Fort Myers"",""postcode"":""33916"",""region"":""FL"",""country"":""US""}]","[{""freeform"":""3621 Winkler Ave"",""locality"":""Fort Myers"",""region"":""FL"",""country"":""US"",""postcode"":""33916""}]","{""primary"":""home_developer"",""alternate"":[""builders""]}","{""primary"":""Community and Government > Housing Development"",""alternate"":[]}",0.8606545961002786,1.0,,
08f392ada2d63b50039e5e6688c12a4e,562949962424945,"{""primary"":""Instituto Del Comportamiento""}","{""primary"":""Instituto Del Comportamiento""}","[""+34658996624""]","[""923213901""]","[""http://www.icomportamiento.com/""]","[""http://icomportamiento.com/""]","[{""freeform"":""Calle San Vicente Ferrer, 7"",""locality"":""Salamanca"",""postcode"":""37008"",""country"":""ES""}]","[{""freeform"":""Calle San Vicente Ferrer, 7, 1º PUERTA 1"",""locality"":""Salamanca"",""region"":"""",""country"":""ES"",""postcode"":""37008""}]","{""primary"":""psychologist"",""alternate"":[""counseling_and_mental_health"",""education""]}","{""primary"":""psychologist"",""alternate"":[""psychotherapist"",""dentist"",""education"",""health_and_medical""]}",0.9877528662420382,0.77,,
08f618c49a7528c003ccdd6a1e4805b9,5fb696146628442f48777bc7,"{""primary"":""HDFC Bank ATM""}","{""primary"":""HDFC Bank ATM"",""common"":{},""rules"":[]}","[""09426792001""]","[""075739 19585""]","[""https://near-me.hdfcbank.com/branch-atm-locator/hdfc-bank-atm-thiruvottriyur-atm-thiruvottriyur-tiruvallur-17474/Home?utm_source=locator&utm_medium=bing""]","[""https://v1.hdfcbank.com/branch-atm-locator/hdfc-bank-atm-thiruvottriyur-atm-thiruvottriyur-tiruvallur-17474/Home""]","[{""freeform"":""No 4, South Mada Street, Thiruvottriyur"",""locality"":""Tiruvallur"",""postcode"":""600019"",""region"":""Tamil Nadu"",""country"":""IN""}]","[{""freeform"":""No 4,South Mada Street"",""locality"":""Tiruvallur"",""region"":""Tamil Nadu"",""country"":""IN"",""postcode"":""600019""}]","{""primary"":""bank_credit_union"",""alternate"":[""atms""]}","{""primary"":""Business and Professional Services > Financial Service > Banking and Finance > ATM"",""alternate"":[]}",0.77,1.0,,
08f1f1d48149303303581d063afa1b3a,1407374884721377,"{""primary"":""Hüco Stoffe""}","{""primary"":""Hüco Stoffe""}","[""+49303449043""]","[""030344904344""]","[""http://www.hueco-stoffe.de/""]","[""http://www.hueco-stoffe.de/""]","[{""freeform"":""Lise-Meitner-Straße 7"",""locality"":""Berlin"",""postcode"":""10589"",""country"":""DE""}]","[{""freeform"":""Lise-Meitner-Str. 7-9"",""locality"":""Berlin"",""region"":"""",""country"":""DE"",""postcode"":""10589""}]","{""primary"":""fabric_store"",""alternate"":[""b2b_textiles"",""children's_clothing_store""]}","{""primary"":""fabric_store"",""alternate"":[""clothing_store"",""arts_and_crafts"",""retail""]}",0.9962614185921548,0.77,,
08f29ab815d8516a03dbfd500df59b6d,ea135fe052ad4d3cefb0ff2c,"{""primary"":""Bitcoin Depot""}","{""primary"":""Bitcoin Depot - Bitcoin ATM"",""common"":{},""rules"":[]}","[""+16784359604""]","[""(678) 435-9604""]","[""https://www.bitcoindepot.com/""]","[""https://branches.bitcoindepot.com/ca/fresno/bitcoin-atm/9000755955""]","[{""freeform"":""7010 N West Ave"",""locality"":""Fresno"",""postcode"":""93711-0462"",""region"":""CA"",""country"":""US""}]","[{""freeform"":""7010 N West Ave"",""locality"":""Fresno"",""region"":""CA"",""country"":""US"",""postcode"":""93711""}]","{""primary"":""atms"",""alternate"":[""currency_exchange""]}","{""primary"":""Business and Professional Services > Financial Service > Banking and Finance > ATM"",""alternate"":[]}",0.9544061302681992,1.0,,
08f484a4810584c0038f725bf7429f09,ddf4fe019ecd41d754d1c353,"{""primary"":""Ferreteria y Madereria La Familia""}","{""primary"":""Ferreteria y Madereria Renta de Maquinaria la Familia"",""common"":{},""rules"":[]}","[""+526461726004""]","[""646 172 6004""]","[""http://ferreteriaymadererialafamilia.sacom.mx""]","[""http://ferreteriaymadererialafamilia.sacom.mx""]","[{""freeform"":""Coral 2293"",""locality"":""Ensenada"",""postcode"":""22840"",""country"":""MX""}]","[{""freeform"":""Coral 2293"",""locality"":""Ensenada"",""region"":""Baja California"",""country"":""MX"",""postcode"":""22840""}]","{""primary"":""hardware_store"",""alternate"":[""construction_services""]}","{""primary"":""Retail > Hardware Store"",""alternate"":[]}",0.9445655559015883,1.0,,
08f2b812f5c1468c039fede714dbcf8b,1688849863688010,"{""primary"":""Cornwall Storage Box""}","{""primary"":""Cornwall Storage Box""}","[""+16136627288""]","[""6136627288""]","[""https://cornwallstoragebox.com/""]","[""https://www.cornwallstoragebox.com/""]","[{""freeform"":""127 Augustus St"",""locality"":""Cornwall"",""postcode"":""K6J 3V9"",""region"":""ON"",""country"":""CA""}]","[{""freeform"":""127 Augustus Street"",""locality"":""Cornwall"",""region"":""ON"",""country"":""CA"",""postcode"":""K6J 3V9""}]","{""primary"":""self_storage_facility"",""alternate"":[""storage_facility""]}","{""primary"":""self_storage_facility""}",0.9895134099616858,0.77,,
08f392d880d830180310e07d614710a5,281474980819958,"{""primary"":""Albergue y Parque de Ocio Cabuerniaventura""}","{""primary"":""Albergue y Parque de Ocio Cabuerniaventura""}","[""+34942122591""]","[""942122591""]","[""https://parquemultiaventura.com/""]","[""http://parquemultiaventura.com/""]","[{""freeform"":""Barrio Lamiña, 34"",""locality"":""Ruente"",""postcode"":""39510"",""country"":""ES""}]","[{""freeform"":""Carretera de Barcenillas a, Barrio Lamiña"",""locality"":""Lamiña"",""region"":""Cantabria"",""country"":""ES"",""postcode"":""39513""}]","{""primary"":""hostel"",""alternate"":[""hotel"",""amusement_park""]}","{""primary"":""amusement_park"",""alternate"":[""travel""]}",0.9962614185921548,0.77,,
08f195c16b7ada18034035220a9bdd25,844424933195832,"{""primary"":""Bluebird Care""}","{""primary"":""Bluebird Care Tamworth & Lichfield""}","[""+441543418432""]","[""01543418432""]","[""https://www.bluebirdcare.co.uk/tamworth-lichfield""]","[""http://www.bluebirdcare.co.uk/""]","[{""freeform"":""21 Lichfield Street"",""locality"":""Tamworth"",""postcode"":""B79 7"",""region"":""ENG"",""country"":""GB""}]","[{""freeform"":""Manor House, Lichfield Street"",""locality"":""Tamworth"",""region"":"""",""country"":""GB"",""postcode"":""B79 7QF""}]","{""primary"":""home_health_care"",""alternate"":[""medical_supply""]}","{""primary"":""home_health_care"",""alternate"":[""assisted_living_facility"",""personal_care_service"",""health_and_medical""]}",0.9803712632594022,0.77,,
08f29a860dc1a18803e137c5f5fa6dce,586217919398ab08303c29c5,"{""primary"":""Adventist Health Community Care""}","{""primary"":""Adventist Health Community Care"",""common"":{},""rules"":[]}","[""+15598566090""]","[""(559) 856-6060""]","[""https://www.adventisthealth.org""]","[""https://www.adventisthealth.org""]","[{""freeform"":""1041 Rose Ave"",""locality"":""Selma"",""postcode"":""93662-3240"",""region"":""CA"",""country"":""US""}]","[{""freeform"":""1041 Rose Ave"",""locality"":""Selma"",""region"":""CA"",""country"":""US"",""postcode"":""93662""}]","{""primary"":""hospital"",""alternate"":[""doctor"",""family_practice""]}","{""primary"":""Health and Medicine > Medical Center"",""alternate"":[]}",0.9962614185921548,1.0,,
08f275802d4745a4036f3b1a815dd617,5668a64f498e6205ba86f05c,"{""primary"":""BMO Harris Bank ATM""}","{""primary"":""BMO Harris ATM"",""common"":{},""rules"":[]}","[""8883402265""]","[""(888) 340-2285""]","[""http://www.bmoharris.com/""]",[null],"[{""freeform"":""3859 E Washington Ave"",""locality"":""Madison"",""postcode"":""53704"",""region"":""WI"",""country"":""US""}]","[{""freeform"":""3859 E Washington"",""locality"":""Madison"",""region"":""WI"",""country"":""US"",""postcode"":""53704""}]","{""primary"":""bank_credit_union""}","{""primary"":""Business and Professional Services > Financial Service > Banking and Finance > ATM"",""alternate"":[]}",0.77,1.0,,
08f274d15017260003b9bda541978947,b38c902fabb344627bbfc7b6,"{""primary"":""Law Office of Lynnmarie Johnson""}","{""primary"":""Law Office of Lynnmarie Johnson"",""common"":{},""rules"":[]}","[""+18108202791""]","[""(810) 820-2791""]","[""http://www.TrustLynnmarie.com/""]","[""http://www.trustlynnmarie.com""]","[{""freeform"":""4488 W Bristol Rd"",""locality"":""Flint"",""postcode"":""48507-3100"",""region"":""MI"",""country"":""US""}]","[{""freeform"":""4488 W Bristol Rd Ste 225"",""locality"":""Flint"",""region"":""MI"",""country"":""US"",""postcode"":""48507""}]","{""primary"":""lawyer"",""alternate"":[""legal_services"",""professional_services""]}","{""primary"":""Business and Professional Services > Legal Service > Law Office"",""alternate"":[]}",0.28686635944700467,1.0,,
08f195c774b43d510370840367cdff4a,15e853b283c91ffd74de79ee,"{""primary"":""ATM (Post Office)""}","{""primary"":""Atm"",""common"":{},""rules"":[]}","[""03457223344""]","[""0345 722 3344""]","[""https://www.postoffice.co.uk/atm-locator?y_source=1_NjI0OTM0NTUtNDgzLWxvY2F0aW9uLndlYnNpdGU%3D""]",[null],"[{""freeform"":""157 Bridgnorth Road, Wollaston"",""locality"":""Stourbridge"",""postcode"":""DY8 3NU"",""region"":"""",""country"":""GB""}]","[{""freeform"":""157 Bridgnorth Rd"",""locality"":""Stourbridge"",""region"":""West Midlands"",""country"":""GB"",""postcode"":""DY8 3NU""}]","{""primary"":""post_office"",""alternate"":[""atms""]}",{},0.77,1.0,,
08fa8f079c5740c003cee9234f02d70e,f5e260aed37b444fa08b3b78,"{""primary"":""Rei do Pão D' Queijo""}","{""primary"":""Rei do Pao d'Queijo"",""common"":{},""rules"":[]}","[""+553438414882""]",[null],"[""http://www.reidopaodqueijo.com.br/""]",[null],"[{""freeform"":""Rua Gerson Coutinho, 475"",""locality"":""Coromandel"",""postcode"":""38550-000"",""region"":""MG"",""country"":""BR""}]","[{""freeform"":""Rua Gerson Coutinho da Silva, 529 lj 2"",""locality"":""Coromandel"",""region"":""MG"",""country"":""BR"",""postcode"":""38550-000""}]","{""primary"":""diner"",""alternate"":[""cafe"",""coffee_shop""]}","{""primary"":""Dining and Drinking > Restaurant"",""alternate"":[]}",0.6214335421016005,1.0,,
08f1eb4d75b70952032fe68b67de3608,4fb50d19e4b0a0f95a1c675d,"{""primary"":""Panificio De Mattei""}","{""primary"":""Panificio Saraceno di De Mattei"",""common"":{},""rules"":[]}","[""+390184507272""]","[""0184 507272""]",,[null],"[{""freeform"":""Piazza Cristoforo Colombo, 9"",""locality"":""Sanremo"",""postcode"":""18038"",""region"":""42"",""country"":""IT""}]","[{""freeform"":""Piazza Colombo Cristoforo 9"",""locality"":""Sanremo"",""region"":""IM"",""country"":""IT"",""postcode"":""18038""}]","{""primary"":""bakery"",""alternate"":[""grocery_store"",""cupcake_shop""]}","{""primary"":""Dining and Drinking > Bakery"",""alternate"":[]}",0.9837452982267598,1.0,,
08f1ec910c842640034df1e3402ae066,1407374888847600,"{""primary"":""Shell""}","{""primary"":""Shell""}","[""+902123213015""]","[""02123213015""]","[""http://www.shell.com.tr/""]","[""https://find.shell.com/tr/fuel/12144542-kagithane-osmanpasa/tr_TR""]","[{""country"":""TR""}]","[{""freeform"":""Kemerburgaz Caddesi Merkez Mahallesi"",""locality"":""Kâğıthane"",""region"":""İstanbul"",""country"":""TR"",""postcode"":""34400""}]","{""primary"":""gas_station"",""alternate"":[""convenience_store"",""energy_company""]}","{""primary"":""ev_charging_station"",""alternate"":[""gas_station"",""b2b_energy_mining"",""automotive"",""business_to_business""]}",0.9523423423423424,0.77,,
08f464958698c96b0343cd929747dd7b,4bd8c28f11dcc9287daff733,"{""primary"":""Subway""}","{""primary"":""Subway"",""common"":{},""rules"":[]}","[""+18082363898""]",[null],"[""http://www.subway.com""]",[null],"[{""freeform"":""46-056 Kamehameha Hwy"",""locality"":""Kaneohe"",""postcode"":""96744-3755"",""region"":""HI"",""country"":""US""}]","[{""freeform"":""46-128 Haiku Rd"",""locality"":""Kaneohe"",""region"":""HI"",""country"":""US"",""postcode"":""96744""}]","{""primary"":""sandwich_shop"",""alternate"":[""restaurant"",""fast_food_restaurant""]}","{""primary"":""Dining and Drinking > Restaurant > Sandwich Spot"",""alternate"":[""Dining and Drinking > Restaurant > Fast Food Restaurant""]}",0.9962614185921548,1.0,,
08f28a6d5425cc25036a19e18ff103fb,1125899911922442,"{""primary"":""Vitality Integrated Programs""}","{""primary"":""Vitality Integrated Programs (VIP)""}","[""+17757778477""]","[""7757778477""]","[""http://www.vitalityunlimited.org/""]","[""http://www.vitalityunlimited.org/""]","[{""freeform"":""215 Bluffs Ave"",""locality"":""Elko"",""postcode"":""89801-2463"",""region"":""NV"",""country"":""US""}]","[{""freeform"":""215 Bluffs Ave Ste s 100"",""locality"":""Elko"",""region"":""NV"",""country"":""US"",""postcode"":""89801""}]","{""primary"":""counseling_and_mental_health"",""alternate"":[""medical_service_organizations"",""public_service_and_government""]}","{""primary"":""health_and_medical""}",0.9962614185921548,0.77,,
08f1955b54b2a74c0328fbe52b771e1c,5e8dca0d7f66550f4c76fdb8,"{""primary"":""Barclays ATM""}","{""primary"":""Barclays Bank Cash Machine"",""common"":{},""rules"":[]}","[""03457345345""]","[""0345 734 5345""]","[""https://www.barclays.co.uk/branch-finder/""]","[""http://www.barclays.co.uk""]","[{""freeform"":""Richmond Centre, Munster Barracks, Ava Road, Catterick"",""locality"":""North Yorkshire"",""postcode"":""DL9 3PZ"",""region"":"""",""country"":""GB""}]","[{""freeform"":""Richmond Centre, Munster Barracks, Ava Rd"",""locality"":""Catterick Garrison"",""region"":""North Yorkshire"",""country"":""GB"",""postcode"":""DL9 3PZ""}]","{""primary"":""atms""}","{""primary"":""Business and Professional Services > Financial Service > Banking and Finance > ATM"",""alternate"":[]}",0.77,1.0,,
08f1e880c6d2a21a03dad9931d6666c6,635658c306595025cb144248,"{""primary"":""Black Box Bari""}","{""primary"":""Black Box Store"",""common"":{},""rules"":[]}","[""+390802223130""]",[null],,[null],"[{""freeform"":""Via Niccolò Piccinni, 68"",""locality"":""Bari"",""postcode"":""70122"",""region"":""75"",""country"":""IT""}]","[{""freeform"":""via Niccolò Piccinni 68"",""locality"":""Bari"",""region"":""Puglia"",""country"":""IT"",""postcode"":""70122""}]","{""primary"":""clothing_store"",""alternate"":[""fashion"",""shoe_store""]}","{""primary"":""Retail > Fashion Retail > Clothing Store"",""alternate"":[]}",0.9253962118283726,1.0,,
08f2a13823a68cd103e0f44719702a09,281474978998374,"{""primary"":""Mark's Place & Restaurant""}","{""primary"":""Mark's Place & Restaurant""}","[""+17324553210""]","[""7324553210""]","[""http://marksplaceap.com/""]","[""https://marksplaceaponline.com/ordernow""]","[{""freeform"":""621 Main St"",""locality"":""Asbury Park"",""postcode"":""07712-6517"",""region"":""NJ"",""country"":""US""}]","[{""freeform"":""621 Main St"",""locality"":""Asbury Park"",""region"":""NJ"",""country"":""US"",""postcode"":""07712""}]","{""primary"":""american_restaurant"",""alternate"":[""restaurant"",""caribbean_restaurant""]}","{""primary"":""caribbean_restaurant"",""alternate"":[""jamaican_restaurant"",""restaurant""]}",0.9962614185921548,0.77,,
08f26c80c4d094d6031e54f58d3f86a0,5f1096ed268a0648876b17d0,"{""primary"":""Baylor Scott & White Primary Care Prosper""}","{""primary"":""Baylor Scott & White Primary Care - Prosper"",""common"":{},""rules"":[]}","[""4698005200""]","[""(469) 800-5200""]","[""http://www.prosperdoctors.com/""]","[""https://www.bswhealth.com/locations/primary-care-prosper/?y_source=1_MTQ2NjMyNDctNDQwLWxvY2F0aW9uLndlYnNpdGU=""]","[{""freeform"":""821 N Coleman St Ste 100"",""locality"":""Prosper"",""postcode"":""75078"",""region"":""TX"",""country"":""US""}]","[{""freeform"":""111 S Preston Rd Ste 10"",""locality"":""Prosper"",""region"":""TX"",""country"":""US"",""postcode"":""75078""}]","{""primary"":""doctor"",""alternate"":[""medical_center"",""public_health_clinic"",""health_and_medical""]}","{""primary"":""Health and Medicine > Medical Center"",""alternate"":[]}",0.77,1.0,,
08f48b3da5d8838803e1eb8440f649ba,2251799819895366,"{""primary"":""Metro by T-Mobile""}","{""primary"":""Metro by T-Mobile""}","[""+19565257777""]","[""9565257777""]","[""https://www.metrobyt-mobile.com/stores/bd/metro-by-t-mobile-brownsville-tx-10231154/?utm_source=facebook&utm_medium=lastmile&utm_campaign=10231154""]","[""https://www.metrobyt-mobile.com/stores/bd/metro-by-t-mobile-brownsville-tx-10231154/?utm_source=bing&utm_medium=lastmile&utm_campaign=10231154""]","[{""freeform"":""5005 Paredes Line Rd"",""locality"":""Brownsville"",""postcode"":""78526-1374"",""region"":""TX"",""country"":""US""}]","[{""freeform"":""5005 Paredes Line Rd Ste B"",""locality"":""Brownsville"",""region"":""TX"",""country"":""US"",""postcode"":""78526""}]","{""primary"":""telecommunications_company"",""alternate"":[""mobile_phone_store"",""shopping""]}","{""primary"":""mobile_phone_store"",""alternate"":[""retail""]}",0.9962614185921548,0.77,,
08f1f80aa95496d5035220a5139bbdd0,a2ee0a4202f645d08f94667b,"{""primary"":""Le Gîte du Pont""}","{""primary"":""Le Gite du Pont"",""common"":{},""rules"":[]}","[""+33626174731""]",[null],,[null],"[{""freeform"":""3 Rue du Rempart de la Streng"",""locality"":""Ribeauvillé"",""postcode"":""68150"",""country"":""FR""}]","[{""freeform"":""3 rue du Rempart de la Streng"",""locality"":""Ribeauvillé"",""region"":""Haut-Rhin"",""country"":""FR"",""postcode"":""68150""}]","{""primary"":""holiday_rental_home"",""alternate"":[""bed_and_breakfast"",""hotel""]}","{""primary"":""Travel and Transportation > Lodging > Vacation Rental"",""alternate"":[]}",0.6214335421016005,1.0,,
08f694ec021238e503021640506c6b62,4d439c8859ca2d434f37150f,"{""primary"":""Ongkeco'S Hobby Shop""}","{""primary"":""Ongkeco's Hobby Shop"",""common"":{},""rules"":[]}","[""+639171923906""]","[""6324946159""]",,[null],"[{""freeform"":""Estrada St 2486"",""locality"":""Manila"",""postcode"":""1004"",""country"":""PH""}]","[{""freeform"":""2488 Taft Ave."",""locality"":""Manila"",""region"":""Philippines"",""country"":""PH"",""postcode"":""1004""}]","{""primary"":""hobby_shop"",""alternate"":[""gift_shop""]}","{""primary"":""Retail > Hobby Store"",""alternate"":[""Retail > Toy Store""]}",0.48103896103896104,1.0,,
08f6d20cdc22b60003f00f48b996c255,514f83a3e4b0679554f6e8aa,"{""primary"":""Extra""}","{""primary"":""Extra Reforma"",""common"":{},""rules"":[]}","[""+525552619800""]",[null],"[""http://www.extra.com.mx""]","[""http://www.extra.com.mx""]","[{""freeform"":""Joaquín Miguel Gutiérrez LB"",""postcode"":""29500"",""country"":""MX""}]","[{""freeform"":""Avenida Joaquín Miguel Gutiérrez"",""locality"":""Reforma"",""region"":""Chiapas"",""country"":""MX"",""postcode"":""29500""}]","{""primary"":""shopping"",""alternate"":[""convenience_store"",""bar""]}","{""primary"":""Retail > Convenience Store"",""alternate"":[]}",0.9445655559015883,1.0,,
08f1f85ae5201aea032be7da504ebb74,5dc171625cefa500074e9616,"{""primary"":""EDEKA Kissel SBKcompact Landau""}","{""primary"":""EDEKA Kissel SBK compact Landau"",""common"":{},""rules"":[]}","[""06341950620""]","[""04963 41950620""]","[""http://freykissel.org/SBK/""]","[""https://www.edeka.de/eh/s%C3%BCdwest/edeka-kissel-sbk-compact-landau-taubensuhlstra%C3%9Fe-3-5/index.jsp""]","[{""freeform"":""Taubensuhlstr. 3"",""locality"":""Landau in der Pfalz"",""postcode"":""76829"",""region"":"""",""country"":""DE""}]","[{""freeform"":""Taubensuhlstr. 3-5"",""locality"":""Landau in der Pfalz"",""region"":""Rheinland-Pfalz"",""country"":""DE"",""postcode"":""76829""}]","{""primary"":""supermarket"",""alternate"":[""retail""]}","{""primary"":""Retail > Food and Beverage Retail > Supermarket"",""alternate"":[]}",0.77,1.0,,
